ore_ont_6461.owl,0.203,0.05,0.06,0.027,0.02,0.016,0.025,0.015,0.058,0.017,0.049100000000000005,0.026000000000000002
ore_ont_8335.owl,0.227,0.077,0.056,0.074,0.064,0.03,0.059,0.037,0.021,0.021,0.0666,0.057499999999999996
ore_ont_2775.owl,0.228,0.085,0.051,0.065,0.043,0.027,0.048,0.04,0.021,0.026,0.0634,0.0455
ore_ont_16827.owl,0.185,0.103,0.052,0.058,0.059,0.04,0.045,0.049,0.049,0.035,0.0675,0.0505
ore_ont_14588.owl,0.179,0.044,0.05,0.038,0.034,0.021,0.021,0.018,0.017,0.021,0.0443,0.027500000000000004
ore_ont_1524.owl,0.249,0.057,0.041,0.025,0.035,0.029,0.029,0.027,0.018,0.018,0.0528,0.029
ore_ont_9462.owl,0.179,0.054,0.043,0.027,0.037,0.019,0.026,0.018,0.076,0.021,0.05,0.032
ore_ont_15421.owl,Timeout
ore_ont_7417.owl,0.208,0.043,0.034,0.032,0.038,0.023,0.026,0.02,0.026,0.02,0.047,0.028999999999999998
ore_ont_3936.owl,0.226,0.068,java.lang.StackOverflowError
ore_ont_16723.owl,0.169,0.052,0.034,0.03,0.03,0.019,0.022,0.025,0.015,0.015,0.041100000000000005,0.0275
ore_ont_13132.owl,0.357,0.124,0.135,0.127,0.081,0.069,0.075,0.059,0.061,0.046,0.11339999999999999,0.078
ore_ont_13885.owl,0.251,0.065,0.071,0.04,0.058,0.041,0.034,0.024,0.03,0.022,0.0636,0.0405
ore_ont_16274.owl,0.236,0.058,0.049,0.04,0.041,0.03,0.03,0.03,0.027,0.019,0.056,0.035
ore_ont_3205.owl,0.185,0.049,0.028,0.029,0.019,0.015,0.014,0.013,0.013,0.017,0.0382,0.018000000000000002
ore_ont_16267.owl,0.24,0.081,0.072,0.046,0.055,0.055,0.089,0.057,0.061,0.053,0.0809,0.059
ore_ont_16630.owl,0.258,0.075,0.107,0.057,0.062,0.05,0.04,0.054,0.052,0.065,0.082,0.0595
ore_ont_16814.owl,0.241,0.057,0.039,0.036,0.029,0.039,0.034,0.033,0.03,0.029,0.0567,0.035
ore_ont_16197.owl,0.165,0.05,0.032,0.035,0.019,0.038,0.023,0.022,0.02,0.02,0.0424,0.0275
ore_ont_12150.owl,0.219,0.082,0.104,0.044,0.031,0.026,0.033,0.026,0.024,0.042,0.0631,0.037500000000000006
ore_ont_10894.owl,0.288,0.092,0.065,0.037,0.052,0.033,0.043,0.042,0.04,0.025,0.0717,0.042499999999999996
ore_ont_9928.owl,0.355,0.115,0.197,0.082,0.076,0.075,0.078,0.055,0.06,0.055,0.11479999999999999,0.077
ore_ont_7789.owl,0.225,0.099,0.043,0.051,0.046,0.051,0.058,0.035,0.021,0.025,0.0654,0.0485
ore_ont_1988.owl,0.243,0.082,0.113,0.043,0.034,0.035,0.032,0.06,0.032,0.034,0.0708,0.039
ore_ont_3281.owl,0.263,0.07,0.078,0.046,0.027,0.035,0.024,0.025,0.03,0.023,0.0621,0.0325
ore_ont_11004.owl,0.216,0.064,0.059,0.051,0.04,0.029,0.036,0.048,0.028,0.037,0.0608,0.044
ore_ont_7800.owl,0.191,0.043,0.034,0.029,0.029,0.027,0.044,0.022,0.023,0.022,0.0464,0.029
ore_ont_10199.owl,0.179,0.047,0.051,0.04,0.029,0.034,0.02,0.016,0.019,0.018,0.0453,0.0315
ore_ont_3053.owl,org.semanticweb.owlapi.reasoner.InconsistentOntologyException: Ontology is inconsistent
ore_ont_11203.owl,0.195,0.077,0.046,0.092,0.032,0.045,0.036,0.027,0.024,0.046,0.062,0.0455
ore_ont_14379.owl,Timeout
ore_ont_11533.owl,0.25,0.099,0.066,0.073,0.047,0.029,0.043,0.03,0.049,0.027,0.0713,0.048
ore_ont_11592.owl,0.238,0.073,0.071,0.045,0.045,0.034,0.025,0.023,0.025,0.041,0.062,0.043
ore_ont_16670.owl,0.233,0.071,0.071,0.057,0.064,0.041,0.035,0.033,0.025,0.025,0.0655,0.049
ore_ont_10580.owl,0.333,0.214,0.103,0.078,0.069,0.073,0.068,0.089,0.094,0.071,0.1192,0.08349999999999999
ore_ont_6859.owl,0.223,0.058,0.063,0.045,0.047,0.046,0.025,0.021,0.029,0.026,0.058300000000000005,0.0455
ore_ont_1866.owl,0.237,0.091,0.067,0.057,0.057,0.025,0.029,0.033,0.024,0.027,0.0647,0.045
ore_ont_15068.owl,0.142,0.044,0.038,0.021,0.019,0.017,0.016,0.011,0.011,0.014,0.033299999999999996,0.018000000000000002
ore_ont_13129.owl,0.245,0.069,0.054,0.069,0.051,0.034,0.039,0.033,0.035,0.022,0.0651,0.045
ore_ont_4035.owl,0.381,0.14,0.1,0.088,0.12,0.138,0.075,0.078,0.089,0.117,0.1326,0.10850000000000001
ore_ont_5074.owl,0.173,0.082,0.044,0.032,0.075,0.028,0.04,0.028,0.042,0.096,0.064,0.043
