ore_ont_1430.owl,0.065,0.038,0.029,0.024,0.02,0.012,0.011,0.01,0.009,0.009,0.0227,0.016
ore_ont_14175.owl,0.19,0.089,0.079,0.072,0.09,0.068,0.071,0.065,0.058,0.061,0.0843,0.0715
ore_ont_1898.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_5932.owl,0.093,0.042,0.031,0.025,0.016,0.015,0.015,0.015,0.014,0.013,0.0279,0.0155
ore_ont_4133.owl,0.185,0.083,0.058,0.035,0.026,0.019,0.019,0.018,0.03,0.029,0.0502,0.0295
ore_ont_13872.owl,0.416,0.251,0.175,0.173,0.138,0.162,0.132,0.203,0.206,0.183,0.2039,0.179
ore_ont_85.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_15103.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_13704.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_13833.owl,0.053,0.009,0.007,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.0105,0.005
ore_ont_15514.owl,1.068,0.65,0.479,0.439,0.329,0.36,0.361,0.333,0.403,0.348,0.47700000000000004,0.382
ore_ont_13584.owl,0.788,0.619,0.404,0.39,0.324,0.247,0.269,0.225,0.246,0.241,0.3753,0.2965
ore_ont_15291.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_5204.owl,0.136,0.083,0.05,0.043,0.047,0.043,0.036,0.032,0.028,0.022,0.052000000000000005,0.043
ore_ont_10009.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_568.owl,0.264,0.156,0.112,0.082,0.088,0.076,0.079,0.064,0.067,0.088,0.1076,0.08499999999999999
ore_ont_15058.owl,0.102,0.028,0.025,0.021,0.018,0.017,0.016,0.016,0.015,0.024,0.0282,0.0195
ore_ont_4719.owl,0.134,0.069,0.035,0.031,0.026,0.023,0.021,0.018,0.018,0.025,0.04,0.025500000000000002
ore_ont_3022.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
