ore_ont_9805.owl,0.033,0.007,0.006,0.006,0.006,0.003,0.003,0.003,0.003,0.002,0.0072,0.0045000000000000005
ore_ont_2936.owl,0.027,0.005,0.006,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.006299999999999999,0.004
ore_ont_11949.owl,0.026,0.003,0.004,0.005,0.002,0.002,0.004,0.003,0.002,0.003,0.0054,0.003
ore_ont_8662.owl,0.034,0.007,0.006,0.008,0.007,0.006,0.007,0.006,0.006,0.005,0.0092,0.006500000000000001
ore_ont_15971.owl,0.027,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.003,0.004,0.0059,0.004
ore_ont_8937.owl,0.036,0.009,0.007,0.005,0.007,0.007,0.006,0.005,0.005,0.005,0.0092,0.006500000000000001
ore_ont_580.owl,0.026,0.005,0.007,0.005,0.005,0.004,0.004,0.003,0.004,0.003,0.0066,0.0045000000000000005
ore_ont_9509.owl,0.025,0.003,0.004,0.004,0.003,0.002,0.002,0.003,0.003,0.003,0.0052,0.003
ore_ont_7839.owl,0.03,0.005,0.004,0.004,0.003,0.002,0.003,0.004,0.004,0.004,0.0063,0.004
ore_ont_10309.owl,0.045,0.007,0.009,0.007,0.006,0.004,0.004,0.004,0.003,0.003,0.0092,0.005
ore_ont_13503.owl,0.026,0.006,0.004,0.003,0.003,0.002,0.003,0.002,0.003,0.002,0.0054,0.003
ore_ont_480.owl,0.031,0.006,0.004,0.004,0.007,0.005,0.005,0.004,0.004,0.003,0.0073,0.0045000000000000005
ore_ont_14746.owl,0.03,0.005,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.003,0.0056,0.003
ore_ont_15331.owl,0.037,0.007,0.005,0.003,0.003,0.002,0.003,0.003,0.002,0.002,0.006699999999999999,0.003
ore_ont_1420.owl,0.033,0.011,0.008,0.004,0.003,0.003,0.003,0.003,0.002,0.003,0.0073,0.003
ore_ont_1526.owl,0.024,0.005,0.006,0.005,0.004,0.002,0.003,0.002,0.002,0.002,0.0055,0.0035
ore_ont_4856.owl,0.035,0.008,0.011,0.005,0.007,0.006,0.006,0.005,0.006,0.005,0.0094,0.006
ore_ont_2485.owl,0.024,0.005,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.0048000000000000004,0.0025
ore_ont_5107.owl,0.03,0.011,0.005,0.004,0.004,0.003,0.003,0.003,0.002,0.003,0.0068,0.0035
ore_ont_7639.owl,0.033,0.006,0.005,0.004,0.004,0.003,0.003,0.005,0.005,0.004,0.007200000000000001,0.0045000000000000005
ore_ont_13429.owl,0.021,0.002,0.002,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.0031,0.001
