gallen.owl,Timeout
ochv.owl,712.852,794.513,806.366,758.173,804.358,842.465,845.253,879.251,972.584,905.431,832.1246,824.4155000000001
snmi.owl,9.946,9.645,9.005,9.558,9.882,9.256,9.212,9.398,9.591,9.858,9.5351,9.5745
reto.owl,3.593,3.287,3.201,3.343,3.22,3.051,3.191,3.153,3.327,3.065,3.2431,3.2105
rexo.owl,3.652,3.392,3.227,3.113,3.279,3.397,3.449,3.487,3.252,3.295,3.3543,3.3434999999999997
gexo.owl,4.056,3.588,3.776,3.764,3.727,3.393,3.443,3.406,3.367,3.377,3.5897,3.5155000000000003
iobc.owl,178.22,186.746,191.072,167.118,169.432,170.509,171.551,160.859,166.281,167.936,172.9724,169.9705
rhmesh.owl,8.556,8.288,8.256,8.419,8.212,8.656,8.035,8.256,7.739,8.287,8.2704,8.2715
hoom.xml,Timeout
fma.owl,java.lang.StackOverflowError
nifstd.xml,Error: 1
upheno.xml,Timeout
ncit.owl,812.819,771.925,778.486,664.231,748.054,696.693,1039.011,935.017,java.lang.OutOfMemoryError: Java heap space
dron.xml,Timeout
loinc.owl,java.lang.NullPointerException
chebi.xml,1192.317,1138.355,1176.137,1181.345,1093.631,1141.832,1187.802,1150.904,1135.409,1124.366,1152.2098,1146.368
MESH.owl,java.lang.NullPointerException
ncbitaxon.owl,291.388,305.932,288.116,275.569,276.031,274.968,250.396,274.57,277.091,306.536,282.0597,276.56100000000004
gaz.xml,Timeout
pr.xml,Timeout
cco.xml,Timeout
