gallen.owl,3.426,3.028,2.67,2.743,2.615,2.582,2.574,2.538,2.565,2.579,2.732,2.5985
ochv.owl,3.753,3.26,3.172,3.169,3.35,3.193,3.322,3.316,3.035,3.041,3.2611,3.2264999999999997
snmi.owl,5.76,5.129,4.994,5.089,4.745,5.144,4.929,5.133,5.031,4.713,5.0667,5.0600000000000005
reto.owl,7.356,7.385,7.189,6.963,7.299,7.598,7.009,7.44,6.96,7.27,7.2469,7.2844999999999995
rexo.owl,7.721,7.771,7.577,7.939,7.704,8.008,7.613,8.129,7.846,7.744,7.8052,7.7575
gexo.owl,7.978,8.239,8.215,8.234,8.538,8.534,8.186,8.079,8.186,8.304,8.2493,8.224499999999999
iobc.owl,4.494,4.276,4.526,4.357,4.217,4.4,4.369,4.139,3.942,4.221,4.2941,4.3165
rhmesh.owl,8.389,8.594,8.203,8.317,8.411,8.191,8.067,7.917,7.941,8.02,8.205,8.197
hoom.xml,21.909,22.729,22.482,22.543,22.566,22.339,22.598,22.14,22.187,22.004,22.3497,22.4105
fma.owl,11.307,12.034,12.189,11.774,11.697,11.87,11.651,11.584,11.554,11.523,11.7183,11.674
nifstd.xml,java.lang.IllegalArgumentException: Non-simple property '<http://purl.obolibrary.org/obo/pr#has_part>' or its inverse appears in the cardinality restriction 'ObjectMaxCardinality(1 <http://purl.obolibrary.org/obo/pr#has_part> <http://purl.obolibrary.org/obo/PR_000027684>)'.
upheno.xml,java.lang.OutOfMemoryError: Java heap space
ncit.owl,17.188,17.142,16.418,16.276,16.088,16.106,16.388,16.621,16.301,16.289,16.4817,16.3445
dron.xml,33.152,32.459,32.367,32.22,32.241,32.093,32.038,32.418,32.327,32.327,32.3642,32.327
loinc.owl,32.407,34.771,34.254,34.605,34.376,34.179,34.18,34.28,33.95,34.423,34.1425,34.266999999999996
chebi.xml,6.239,6.464,6.114,6.2,5.953,6.023,6.079,6.187,6.058,6.048,6.1365,6.0965
MESH.owl,46.386,48.306,48.766,47.116,47.973,47.738,47.144,47.081,47.858,48.905,47.7273,47.798
gaz.xml,32.272,33.559,33.263,33.173,32.271,33.783,33.345,33.291,32.547,33.915,33.1419,33.277
pr.xml,30.594,28.325,28.228,28.528,28.17,28.216,28.271,28.374,27.87,28.033,28.460900000000002,28.2495
cco.xml,40.709,39.837,39.86,38.366,39.541,40.434,40.365,40.599,39.621,40.03,39.9362,39.945
ncbitaxon.owl,112.988,124.933,124.91,123.596,122.495,120.767,120.116,123.855,122.242,119.397,121.5299,122.36850000000001
